,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,-0.0572245536502574,-0.02094612002864198,0.028633351088246196,-0.04302325801361755,0.06105508455621367,-0.06221455836818532,0.08933583670204223,-0.0674779514252477,0.008899640157932508,-0.06175524890850576,0.03270977258502683,-0.030832257899621386,0.16074337247979065,-0.02147145843900858,0.06389112107923312,-0.008669750897713496,0.07516939941402172,-0.019188906565512094,0.159873093224624,-0.03892516693230245,0.031030944087522327,-0.001614052609218311,0.032087691953507295,-0.010562356305549985,0.0543607533982494,-0.014261508747354764,0.010775194778973275,-0.02620972669112397,0.06051542162721424,0.010704572251013044,-0.025555253663498378,0.018482452117975525,-0.08592522929555334,0.007197312486323637,-0.04268145107883378,0.15946356339082618,-0.04886959154327368,0.06978847230022715,-0.032556132584612915,0.08439149684812054,-0.05867478442216586,0.04337393028377669,-0.039209618941814434,0.03766331808139508,-0.10796370933168999,0.06580973946901704,-0.11966433878762549,0.01362589108978441,-0.0019386601344609036,0.05997806445424331
1,-0.026934980386524976,-0.0297843268360517,-0.0086200193185995,-0.02996123931366948,0.005325136677187592,0.0291967538583444,0.01709921661321641,-0.006700267553959721,0.01721132231420302,-0.02531489919378036,0.000859321981742673,0.021088137385582937,0.008166818489285452,0.007543322233757608,0.03574507740356776,0.016914064820891576,0.0022988544183566995,-0.03046739619398432,-0.009426429283362757,0.0033053239792978743,0.03386469203869948,0.04934166134751212,-0.08462125701468018,0.007554137755047626,-0.006502737602077273,-0.02978920510647974,0.04411277566350079,0.018912120434079697,0.04177940609854519,-0.0010645412967268486,-0.0012613301154854903,-0.009429003353226842,-0.015338175383053732,0.0034099762679546883,0.021090099252819842,0.0018901031938979651,0.034714147811862224,-0.013741544378482616,0.001351063939029181,0.023627198203869878,0.0219137019007848,-0.0640933055308737,0.008697699104510348,0.04415117109736353,-0.021655669096186998,-0.024018043351144484,0.0069463668738742185,0.00439230502656807,0.011303625033882004,-0.021437228987248563
2,-0.014430095885099303,-0.016699892138631517,0.013655756887068937,-0.028598154081681704,-0.005709710041011007,0.0093005457592103,-0.007333906368654275,-0.013459668032378802,-0.0038597935392293142,-0.0036306489863917324,0.02635998541701593,0.006768314442245224,-0.02393726135810542,-0.013585079719647886,-0.029439972202860182,-0.007970833471386572,-0.013741153675843762,-0.009821646688981308,0.003952580233413022,0.006482307188006464,0.02786385570150524,-0.039354746433824375,-0.02392302554193324,-0.0035081032192274013,-0.029336362288682395,-0.01394749465370148,-0.0029523627338572086,-0.007678951248913495,0.011982542558423008,-0.03774839107857964,0.008678184721367933,-0.005044225011389116,0.0539389370711396,-0.01278537261982352,-0.016534568421272565,-0.009964659081451693,0.010218998946939983,-0.005134549149508217,0.0009094072665312043,0.00760516420040103,0.007009423004798421,0.031269253746965125,-0.008280132120893883,-0.0005492700930778294,0.00919517569839132,-0.008500347537148437,0.017192072424972088,0.007002380285634119,-0.021760338044380996,0.014577929095775193
3,-0.006679106803276488,-0.0029599647472715596,0.013079147610104702,-0.012390139584099708,-0.004669487704824449,0.008145626517872467,-0.0024624568466103808,0.009956795243555278,0.0012617997692477602,-0.0031293575001474783,0.0030834471036710054,-0.0010107559881448458,-0.011057551158332235,0.007143591582882698,-0.015790755611309937,0.005678304661770694,0.010605965440813839,-0.008476718863327858,0.00016792319894867735,-0.0030864548040944254,0.014026173426488243,-0.006421889319393354,-0.0027812839650484464,0.009901981290808534,-0.01878206112968428,0.0047801594387925,7.395291155479211e-05,-0.003231760149707639,-0.0008945314553690312,4.310206028547252e-05,-0.008671055928884746,0.012381934084060738,-0.00579098061576664,0.012409841570282392,0.003763064606949057,-0.0007889619837324613,-0.009985532540593305,0.013422627100809766,-0.004218720875797846,-0.010869828943771552,-0.0013432917999629292,0.00541748400259149,-0.006829809968930574,-0.0025332084888833734,-0.021848456043696226,-0.004309925042814099,-0.0034238351972238415,-0.0013149380090938523,0.0008978625097162429,0.014502835338606662
4,-0.011689102247829366,-0.013483864256420897,0.01370955742378649,-0.02877941033238085,-0.007510416405843934,0.006898482291935348,-0.004797559641325055,-0.011268324679685152,-0.0028469189597480735,-0.003740766642460064,0.025756785944952454,0.009376580556331428,-0.01969481727772629,-0.0009285693306817812,-0.011368245315461822,-0.0015204810591450436,0.022802427081261983,-0.02099461545065753,0.00818289558205082,-0.024949703165188294,0.014992760244954707,-0.013117452312922483,-0.009418092219249857,0.014827987951704256,-0.009465977776923554,0.00536783853403754,-0.0046131248044995205,0.0016570000412193565,-0.004264193541532235,-0.007896592697209838,0.011981359271007526,0.002890829747619228,0.025979362734332226,-0.007499124717205967,-0.006711474033526649,0.0009306577863182897,0.009263246933654025,0.006311004832470379,-0.006252074826256119,-0.0035806362939988234,0.0014932378151183562,-0.009708654293322544,0.021005973624661216,-0.015052304916827686,-0.004266015072339174,-0.0036349404106313793,-0.0052570072985672345,0.013514813707818292,0.0030512938748181967,-0.012702990076620228
5,-0.03902490995329084,-0.02883203550441421,0.010511137005539406,0.0758945284208492,-0.0482381747266459,-0.00876769936560598,-0.01766421869869267,-0.02332005272206744,-0.033602911290528475,-0.04682592017958234,-0.04296646706779918,-0.016514308341707622,4.7176214677271955e-05,0.02713722138276762,0.010612226689570393,-0.04562308287182416,0.011648954304855803,0.0016182324359371534,0.008920516147190596,0.036490379479745996,0.01289289402859925,0.028482320444544473,0.04125178983431809,0.004952443854057612,-0.019610654215670653,-0.029056056728784772,-0.014115780683547529,0.04410287292960587,-0.01515942131924971,0.006810650651006216,0.031975001209047976,-0.008246388981091613,0.032586035923334034,-0.06268845236168626,0.04119608205871834,-0.033987130016984196,-0.008994315858219231,0.017078658630328425,0.022216027385128064,0.011537008583466242,-0.007003547186300418,0.02808965525937828,-0.027127881517280794,-0.04049440933740998,0.025264395988926797,-0.005324804440638091,-0.030290483101146633,0.06557559867284139,0.019057183648266765,-0.014485285746924766
6,-0.01914720603066325,-0.009287657710290276,0.02564250011172059,-0.04707273629370545,-0.02011252244243239,0.007328843827545534,0.01589428581465685,0.016282599556630445,-0.017147322896945753,0.007257124996002784,0.01490206991188539,-0.03351725950762985,-0.02961829092668522,0.007429669619515175,-0.039705433022611605,-0.007746479226361949,-0.01831398452321431,-0.03612125635611759,0.03383778037470335,-0.010396307140056023,0.0031751076263517772,-0.006642551072664508,0.011726782989911462,0.0035214478904395845,-0.015932774371392525,-0.0003511278281124238,0.02079734632531373,0.03591942893641356,0.014171940493905931,-0.023032644293980352,-0.020870089028990034,0.0071495942402997805,0.030553380359145836,-0.009766078544250274,-0.004249175012867604,-0.00941175719880906,-0.004189386669812514,0.00028178326031277207,0.005786525578082041,2.1306905671703014e-05,-0.03499819613897241,0.013915903651885726,0.011879823831602389,-0.029645911346041682,-0.0012013717649608374,-0.009158122643701562,0.014353890640196557,-0.017864114093775772,0.0022191731814479227,-0.027382813654006945
7,-0.002298506150011143,-0.0021529845772216977,0.000764857959078491,-0.004819754324076775,0.001073568037441918,0.005050168433405167,0.004279836933469672,-0.004968733017914201,0.005995141799657421,-0.003660851228543609,-0.0030441127583530347,0.008529545532520527,-0.0011116732370801685,-0.0019754315684849255,0.003789097636444,0.0016777432308165263,0.004716961986427667,-0.0015715729165067006,0.0017259723831700158,-0.0029586453913895694,0.0069923936502578055,0.00992162322511665,-0.0040204880774083705,0.0021323020034062943,-0.0015434779410046645,0.0003765109592023695,0.0012775173366258831,0.005712619633735889,0.008467796127220348,0.0023771110742125154,0.0072545916268006655,0.002053067161354723,5.717818063835211e-05,-6.953161571867104e-05,-0.0002588233551988556,0.0002227190207746109,0.0017744258927572688,4.828155566076811e-05,-0.010651294849932711,0.002589151237209354,0.009997085504659812,0.002915742299703329,0.0038956857263420987,0.0006058571583255432,-0.00134490053749476,-0.0030264508856087044,0.0004977878131211186,-0.003440916921483933,-8.508082754196547e-05,-0.004851159350325811
8,-0.004332089630025029,-0.008418844682916473,-0.001737116809531758,0.0009566981880943515,-0.006932874608051254,0.006272306795892552,-0.0059225181868198945,-0.004588754516743898,-0.0076186684579083175,-0.004698803198873114,-0.0016366381716174938,0.009279428309108197,-0.006282302472046926,-0.0024412842083494763,0.0048758643805496965,0.010379948848004543,-0.0030604708358337868,-0.006587536847461391,0.001542746773808501,-0.00342601686425735,-0.0011635290356799693,-0.00044391601684572917,0.011434900296051174,-0.004673999968197885,-0.0026440775294071794,0.005236653664950255,-0.00028454198082793376,-0.0177395106666366,0.006427724381688357,0.0004817082610693354,0.006446523457590142,0.0010840330382401765,0.002084783658060557,-0.002751008051325434,0.005809846214074963,9.624831353267915e-05,0.007130092566166809,-0.0020063582050555626,0.009450547190397496,0.0075525669272722695,-0.004305733836492694,0.000983854291573539,-0.008389245488109015,0.004785509472743036,-0.0017534756119437014,-0.005862001508424641,0.0008639881255539522,-0.0077031421412336095,-0.0011928343205283242,-0.0001407071124846955
9,-0.035760457260357745,-0.05404202597160567,-0.0174007311598639,0.004710913464955391,-0.03572553790270938,0.004849212522812632,0.018173943686562333,-0.035198405010955836,-0.051402256650736555,-0.02725044560555276,-0.03830063631917559,0.009716328080396505,-0.006949129252539266,0.003533474902090085,0.03446778538233517,0.03358810402098881,-0.0066384212856445066,-0.0009048618820545907,-0.02482246475888142,-0.0032917821544761125,-0.0732959867866985,-0.01571787267132099,-0.027516279131812895,0.0025723814705748763,0.013548528566215134,0.009438598216719276,0.007314399862096067,0.012954340999288421,5.495703945518349e-05,0.009071752569576697,-0.0030905651563986405,0.02456783657831079,0.017189024000146283,-0.027047331376883463,-0.019884278545747855,-0.04831795966933003,-0.013745358519815884,0.0026741990407938843,-0.04463358516373545,0.028610649280600184,-0.028603613306057006,-0.01940297028340356,0.0007035413572388863,0.006696910821754706,0.033953356284742484,0.012307923919147513,-0.029512293487227476,0.044781986726167976,0.007778033025457643,-0.034464709817358316
10,-0.03634347554483969,-0.012160860098219008,0.05271093216745423,-0.05687118543727404,-0.03929206662336132,-0.009851305253141207,0.027303284799562122,0.03331708861251409,-0.03192677184016173,0.008623593200095758,0.0510446894271017,-0.04125221393249304,0.010904553247938431,0.004062156653842585,-0.038394964373668516,-0.011381421173052911,-0.007192468811679495,-0.010728303723771076,0.04206793713577439,-0.009545036917746282,-0.016037991574264224,0.009182183990452147,0.04156833545784579,-0.04453940458061518,-0.012618799072139508,-0.04435720303188486,0.04859955935695055,0.013406924797403769,0.011499442357636676,0.04752449678751522,-0.02088749506440961,-0.03317932335141177,0.025482898596323925,-0.04747501895257483,-0.011660321180748355,-0.01085135607289417,-0.02399206869081666,-0.043210890494515555,-0.009640973483390717,-0.03944614563457266,-0.04752112254417236,-0.028039068540412306,0.01901504922063832,-0.05292479772820363,0.04165202874714985,0.009879246803619547,0.06579470093489424,-0.05256786750811104,0.0010708388496688474,0.027855337549789146
